,id,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,spoken_languages,vote_average,vote_count,genres,poster_path,production_companies
19,36648,tt0359013,Blade: Trinity,65000000,2004-12-08,128905366,123,en,Blade: Trinity,"[{'iso_639_1': 'eo', 'name': 'Esperanto'}, {'iso_639_1': 'en', 'name': 'English'}]",5.8,2445,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",/iVJXYToSIU0OGCuQNhuGDzxayFO.jpg,"[{'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 421, 'logo_path': None, 'name': 'Amen Ra Films', 'origin_country': ''}, {'id': 8851, 'logo_path': None, 'name': 'Shawn Danielle Productions Ltd.', 'origin_country': ''}, {'id': 11321, 'logo_path': None, 'name': 'Imaginary Forces', 'origin_country': ''}, {'id': 42209, 'logo_path': None, 'name': 'Peter Frankfurt Productions', 'origin_country': ''}]"
20,11774,tt0339291,Lemony Snicket's A Series of Unfortunate Events,140000000,2004-12-16,209073645,108,en,Lemony Snicket's A Series of Unfortunate Events,"[{'iso_639_1': 'en', 'name': 'English'}]",6.8,3537,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/r7S57FpBsCljWc9fBUo2Iy5XGew.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 11930, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG', 'origin_country': ''}, {'id': 49325, 'logo_path': None, 'name': 'Parkes+MacDonald Image Nation', 'origin_country': ''}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]"
21,8978,tt0398712,Assault on Precinct 13,30000000,2005-01-19,35294470,109,en,Assault on Precinct 13,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",6.1,616,"[{'id': 53, 'name': 'Thriller'}]",/cqdH1UH0RXKOjeRAwKc8MGMVOfy.jpg,"[{'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': ''}, {'id': 729, 'logo_path': '/hNxGdbddbsDDnEWJ7RNLcGCRSLQ.png', 'name': 'Why Not Productions', 'origin_country': 'FR'}, {'id': 20449, 'logo_path': None, 'name': 'Liaison Films', 'origin_country': 'FR'}, {'id': 20450, 'logo_path': None, 'name': 'Biscayne Pictures', 'origin_country': ''}]"
22,9721,tt0417395,7 Seconds,13000000,2005-06-28,0,96,en,7 Seconds,"[{'iso_639_1': 'en', 'name': 'English'}]",4.8,98,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/VMEpy6MrnTN8rPeIQkyOxebmlW.jpg,"[{'id': 2100, 'logo_path': None, 'name': 'Andrew Stevens Entertainment', 'origin_country': ''}]"
23,257192,tt0893409,My Little Pony: Friends Are Never Far Away,0,2005-08-27,0,21,en,My Little Pony: Friends Are Never Far Away,"[{'iso_639_1': 'en', 'name': 'English'}]",6.5,4,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",,"[{'id': 29070, 'logo_path': None, 'name': 'SD Entertainment', 'origin_country': 'US'}]"
24,376807,tt0493069,The Tribe,0,2005-09-25,0,18,en,The Tribe,"[{'iso_639_1': 'en', 'name': 'English'}]",5.0,3,"[{'id': 99, 'name': 'Documentary'}]",/r3cjtD3btFfeQozyMZlE1ZuhBL5.jpg,[]
25,25396,tt0840350,My Little Pony: A Very Minty Christmas,0,2005-10-25,0,44,en,My Little Pony: A Very Minty Christmas,"[{'iso_639_1': 'en', 'name': 'English'}]",5.1,7,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",/jaWZYoknYXnGfklomIUz94rZZgT.jpg,"[{'id': 29070, 'logo_path': None, 'name': 'SD Entertainment', 'origin_country': 'US'}]"
26,8999,tt0398017,Derailed,22000000,2005-11-11,57479076,108,en,Derailed,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",6.2,601,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/bcCoOkwEBHUS5Y7Rm1u1oTLUHdb.jpg,"[{'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'Di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 23635, 'logo_path': None, 'name': 'Patalex V Productions Limited', 'origin_country': ''}]"
27,470088,tt0112664,Choices of the Heart: The Margaret Sanger Story,0,1995-03-08,0,92,en,Choices of the Heart: The Margaret Sanger Story,"[{'iso_639_1': 'en', 'name': 'English'}]",4.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",/c3qownNone1NiLDMGHeODibJiNt.jpg,"[{'id': 101066, 'logo_path': None, 'name': 'Hearst Entertainment & Syndication', 'origin_country': ''}]"
28,19789,tt0490668,My Little Pony: The Princess Promenade,0,2006-02-07,0,50,en,My Little Pony: The Princess Promenade,"[{'iso_639_1': 'en', 'name': 'English'}]",6.1,8,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/fkWv7OGHTZgLc6nUfPZIiLUzJ0r.jpg,"[{'id': 29070, 'logo_path': None, 'name': 'SD Entertainment', 'origin_country': 'US'}]"
29,293800,tt0758763,Deadly Lessons,0,2006-03-24,0,137,en,Deadly Lessons,"[{'iso_639_1': 'en', 'name': 'English'}]",3.6,4,[],/3VNlYsFItz8PGVJirSTZuWzoSjj.jpg,"[{'id': 20241, 'logo_path': None, 'name': 'Crystal Sky Pictures', 'origin_country': ''}]"
30,34209,tt0471009,Just Like the Son,0,2006-04-29,0,86,en,Just Like the Son,"[{'iso_639_1': 'en', 'name': 'English'}]",7.0,1,"[{'id': 18, 'name': 'Drama'}]",,[]
31,9767,tt0452594,The Break-Up,52000000,2006-06-01,204999686,106,en,The Break-Up,"[{'iso_639_1': 'en', 'name': 'English'}]",5.7,1771,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/yN3b4ElUOMA2lNcwAzr9TEBpmy.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 748, 'logo_path': None, 'name': 'Mosaic Media Group', 'origin_country': ''}, {'id': 2796, 'logo_path': None, 'name': 'Wild West Picture Show Productions', 'origin_country': 'US'}]"
32,256439,tt0893497,My Little Pony: The Runaway Rainbow,0,2006-09-12,0,46,en,My Little Pony: The Runaway Rainbow,"[{'iso_639_1': 'en', 'name': 'English'}]",7.2,6,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",/dnEqkXi0oUo9jlQCUzhCN0Vxyx7.jpg,"[{'id': 29070, 'logo_path': None, 'name': 'SD Entertainment', 'origin_country': 'US'}]"
33,473729,tt0877358,The Other Gods,0,2006-10-06,0,6,en,The Other Gods,[],6.3,3,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",/5Fo9k3pJgtS7y2eU6Xm28MKcwOg.jpg,"[{'id': 98687, 'logo_path': None, 'name': 'Subterranea Entertainment', 'origin_country': ''}, {'id': 109971, 'logo_path': '/oTBxQc7DZBiO6AXLdPQDWsQuZYb.png', 'name': 'Mad Dog Movies', 'origin_country': 'US'}]"
34,39320,tt6979748,The Art of Nature: Jellies,0,2006-10-19,0,95,en,The Art of Nature: Jellies,[],7.0,1,[],/eAlJqai5m2vXKdRftB29ddvcKJV.jpg,[]
35,313903,tt0956790,The Magic Flute,0,2006-12-30,0,112,en,The Magic Flute,"[{'iso_639_1': 'en', 'name': 'English'}]",8.0,2,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",/xmzGB5g56VZj4GKwmHZmCL6XgGR.jpg,"[{'id': 15005, 'logo_path': None, 'name': 'The Metropolitan Opera', 'origin_country': 'US'}, {'id': 10492, 'logo_path': '/3fcHNVpW66wgG6o0cgFJlcP8cCg.png', 'name': 'Thirteen', 'origin_country': 'US'}]"
36,337550,tt0814106,Flatland,0,2007-01-01,0,36,en,Flatland,"[{'iso_639_1': 'en', 'name': 'English'}]",6.4,9,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",/tnJnSSjGiKVBTRbhuJh5wI6Ozy2.jpg,"[{'id': 83243, 'logo_path': None, 'name': 'Flat World Productions', 'origin_country': ''}]"
37,407001,tt2076340,Star Warriors,0,2007-01-01,0,84,en,Star Warriors,"[{'iso_639_1': 'en', 'name': 'English'}]",8.0,1,"[{'id': 99, 'name': 'Documentary'}]",,"[{'id': 11453, 'logo_path': '/82y8ld5VUXjAy7k3U3h61XO5lrx.png', 'name': 'Prometheus Entertainment', 'origin_country': 'US'}]"
38,268396,tt1996322,Midnight Heat,10,2007-01-01,0,98,en,Midnight Heat,[],7.8,3,[],,[]
39,223004,tt0476985,Aberration,0,2007-01-01,0,85,en,Aberration,"[{'iso_639_1': 'en', 'name': 'English'}]",3.3,5,"[{'id': 27, 'name': 'Horror'}]",,"[{'id': 17840, 'logo_path': None, 'name': 'Ruthless Pictures', 'origin_country': ''}, {'id': 27271, 'logo_path': None, 'name': '30 Something Productions', 'origin_country': 'US'}]"
40,310911,tt0939617,HairKutt,25000,2007-04-10,0,1,en,HairKutt,"[{'iso_639_1': 'en', 'name': 'English'}]",10.0,3,"[{'id': 99, 'name': 'Documentary'}]",/4oRi0h0JN2uNTSG4bCkuQGNFmDL.jpg,"[{'id': 96838, 'logo_path': None, 'name': 'Reel Life Films', 'origin_country': ''}]"
41,2503,tt0440963,The Bourne Ultimatum,70000000,2007-08-03,442824138,115,en,The Bourne Ultimatum,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",7.4,5193,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/d4DuphCHCjVUyffExnK5nLbn39K.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 862, 'logo_path': '/udTjbqPmcTbfrihMuLtLcizDEM1.png', 'name': 'The Kennedy/Marshall Company', 'origin_country': 'US'}, {'id': 11347, 'logo_path': None, 'name': 'Ludlum Entertainment', 'origin_country': ''}, {'id': 11348, 'logo_path': None, 'name': 'Motion Picture BETA Produktionsgesellschaft', 'origin_country': ''}, {'id': 11349, 'logo_path': None, 'name': 'Bourne Again', 'origin_country': ''}, {'id': 125334, 'logo_path': None, 'name': 'KanZaman Services', 'origin_country': ''}, {'id': 682, 'logo_path': None, 'name': 'Peninsula Films', 'origin_country': ''}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}]"
42,20720,tt1082588,Gabriel Iglesias: Hot and Fluffy,0,2007-08-04,0,60,en,Gabriel Iglesias: Hot and Fluffy,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",7.4,43,"[{'id': 35, 'name': 'Comedy'}]",/hYYiubXgtEmWvsaKVp3ssAzUr9l.jpg,"[{'id': 2922, 'logo_path': None, 'name': 'Levity Productions', 'origin_country': ''}]"
43,74727,tt0971204,Long Pigs,250000,2010-05-18,0,81,en,Long Pigs,"[{'iso_639_1': 'en', 'name': 'English'}]",5.3,12,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",/yNW47Z12tVspxu54VsoQlS4XOyQ.jpg,[]
44,29833,tt0914799,Brain Dead,0,2007-10-31,0,95,en,Brain Dead,"[{'iso_639_1': 'en', 'name': 'English'}]",5.1,20,"[{'id': 27, 'name': 'Horror'}]",,"[{'id': 23718, 'logo_path': None, 'name': 'Prodigy Entertainment', 'origin_country': ''}]"
45,251206,tt3106646,God of Wonders,0,2008-01-01,0,85,en,God of Wonders,"[{'iso_639_1': 'en', 'name': 'English'}]",7.1,4,"[{'id': 99, 'name': 'Documentary'}]",,"[{'id': 84501, 'logo_path': None, 'name': 'Eternal Productions', 'origin_country': ''}]"
46,30124,tt1056441,Tru Loved,0,2008-02-27,0,102,en,Tru Loved,"[{'iso_639_1': 'en', 'name': 'English'}]",5.0,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,"[{'id': 5020, 'logo_path': None, 'name': 'BrownBag Productions (II)', 'origin_country': ''}]"
47,91443,tt0988035,Chronic Town,0,2008-04-03,0,0,en,Chronic Town,[],6.0,1,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/trLUlHdOiu6aFBRmk6kDaxatXp.jpg,[]
